timestamp,open,high,low,close,volume
2025-06-03 01:15:00+00:00,2619.66,2629.1,2616.63,2625.61,1175.44649
2025-06-03 01:30:00+00:00,2625.61,2642.85,2625.41,2638.2,1675.92809
2025-06-03 01:45:00+00:00,2638.2,2649.91,2636.45,2646.2,1861.88945
2025-06-03 02:00:00+00:00,2646.2,2648.38,2636.46,2639.42,2216.36915
2025-06-03 02:15:00+00:00,2639.42,2640.69,2631.01,2631.21,1244.57508
2025-06-03 02:30:00+00:00,2631.21,2635.0,2626.1,2627.73,1266.45346
2025-06-03 02:45:00+00:00,2627.73,2628.13,2613.71,2615.73,2021.58395
2025-06-03 03:00:00+00:00,2615.73,2620.0,2594.24,2597.61,3045.72278
2025-06-03 03:15:00+00:00,2597.61,2607.65,2594.31,2595.4,1467.22387
2025-06-03 03:30:00+00:00,2595.4,2602.34,2589.27,2600.97,1004.07085
2025-06-03 03:45:00+00:00,2600.97,2606.2,2599.81,2603.64,784.01687
2025-06-03 04:00:00+00:00,2603.64,2607.04,2593.51,2598.4,1103.98316
2025-06-03 04:15:00+00:00,2598.4,2601.37,2595.79,2598.6,482.86068
2025-06-03 04:30:00+00:00,2598.6,2600.6,2590.53,2594.59,744.8046
2025-06-03 04:45:00+00:00,2594.59,2595.99,2590.31,2592.01,572.57873
2025-06-03 05:00:00+00:00,2592.01,2602.94,2592.01,2601.31,994.12041
2025-06-03 05:15:00+00:00,2601.31,2605.19,2598.95,2603.81,861.10083
2025-06-03 05:30:00+00:00,2603.81,2609.91,2601.93,2608.0,418.82877
2025-06-03 05:45:00+00:00,2608.0,2617.72,2605.89,2614.77,633.6911
2025-06-03 06:00:00+00:00,2614.77,2615.25,2606.85,2608.01,843.74746
2025-06-03 06:15:00+00:00,2608.01,2609.59,2604.65,2606.58,332.56021
2025-06-03 06:30:00+00:00,2606.58,2614.65,2605.01,2609.31,573.06936
2025-06-03 06:45:00+00:00,2609.31,2619.45,2609.31,2618.99,2436.41225
2025-06-03 07:00:00+00:00,2618.99,2620.92,2613.68,2614.65,715.68368
2025-06-03 07:15:00+00:00,2614.65,2616.19,2608.18,2610.44,627.75014
2025-06-03 07:30:00+00:00,2610.44,2616.56,2610.44,2614.0,846.7125
2025-06-03 07:45:00+00:00,2614.0,2614.0,2607.51,2609.72,1762.24775
2025-06-03 08:00:00+00:00,2609.72,2611.0,2597.0,2599.98,2040.42214
2025-06-03 08:15:00+00:00,2599.98,2605.78,2594.78,2605.0,2005.1733
2025-06-03 08:30:00+00:00,2605.0,2607.74,2595.81,2600.93,1060.86896
2025-06-03 08:45:00+00:00,2600.93,2609.08,2600.17,2607.1,1092.05193
2025-06-03 09:00:00+00:00,2607.1,2609.0,2602.96,2604.72,461.38997
2025-06-03 09:15:00+00:00,2604.72,2606.76,2601.05,2601.98,319.84756
2025-06-03 09:30:00+00:00,2601.98,2614.96,2601.1,2613.89,782.70244
2025-06-03 09:45:00+00:00,2613.89,2618.83,2612.4,2614.02,1144.87842
2025-06-03 10:00:00+00:00,2614.02,2618.8,2611.82,2618.39,444.76902
2025-06-03 10:15:00+00:00,2618.39,2618.58,2614.22,2616.73,392.52932
2025-06-03 10:30:00+00:00,2616.73,2620.36,2612.8,2613.61,541.89111
2025-06-03 10:45:00+00:00,2613.61,2615.59,2609.89,2611.6,990.23577
2025-06-03 11:00:00+00:00,2611.6,2616.96,2610.24,2614.26,472.17961
2025-06-03 11:15:00+00:00,2614.26,2614.26,2605.65,2608.51,463.06931
2025-06-03 11:30:00+00:00,2608.51,2610.38,2604.6,2605.27,1064.83538
2025-06-03 11:45:00+00:00,2605.27,2607.09,2600.52,2601.63,381.33037
2025-06-03 12:00:00+00:00,2601.63,2608.02,2597.6,2608.0,1577.55203
2025-06-03 12:15:00+00:00,2608.0,2608.64,2600.22,2607.08,721.75607
2025-06-03 12:30:00+00:00,2607.08,2613.29,2603.21,2609.49,621.33363
2025-06-03 12:45:00+00:00,2609.49,2612.35,2608.83,2609.86,427.5827
2025-06-03 13:00:00+00:00,2609.86,2620.0,2609.86,2618.19,815.47696
2025-06-03 13:15:00+00:00,2618.19,2627.34,2618.19,2621.41,1960.87556
2025-06-03 13:30:00+00:00,2621.41,2628.5,2606.98,2627.39,1788.25294
